abundance,growth_rate,reactions,metabolites,taxon,tradeoff,sample_id
0.008930104756998111,0.00707604820770654,2368,1614,Dorea,0.4,Healthy1
0.001717327837884252,0.0013609075077661461,2826,1639,Erysipelatoclostridium,0.4,Healthy1
0.07229950197492702,0.057288654244693295,1986,1472,Faecalibacterium,0.4,Healthy1
0.0010303967027305513,0.000816723370094382,1504,1246,Haemophilus,0.4,Healthy1
0.0012021294865189765,0.0009527522605074333,3174,1970,Lachnoclostridium,0.4,Healthy1
0.018890606216726773,0.01665947058832583,1163,1052,Lachnospira,0.4,Healthy1
0.0010303967027305513,0.0035015023085780703,1996,1375,Marvinbryantia,0.4,Healthy1
0.06594538897475528,0.05225378365516596,2357,1567,Roseburia,0.4,Healthy1
0.004980250729864331,0.003946279646272921,2896,1822,Streptococcus,0.4,Healthy1
0.030396702730551263,0.024513625784309958,1731,1301,Subdoligranulum,0.4,Healthy1
0.006697578567748583,0.005307045932756093,1832,1405,Veillonella,0.4,Healthy1
0.2526189249527735,0.1500884441526812,2274,1386,Akkermansia,0.30000000000000004,Healthy1
0.015971148892323546,0.009488943063206867,2034,1491,Anaerostipes,0.30000000000000004,Healthy1
0.4071784303623562,0.24191688415882381,3307,1887,Bacteroides,0.30000000000000004,Healthy1
0.08535119354284733,0.05070970963664716,3108,1818,Blautia,0.30000000000000004,Healthy1
0.0072127769191138585,0.00786414985832562,1915,1442,Butyricicoccus,0.30000000000000004,Healthy1
0.01854714064914992,0.011019417043360145,1187,1056,Dialister,0.30000000000000004,Healthy1
0.008930104756998111,0.005305650471945123,2368,1614,Dorea,0.30000000000000004,Healthy1
0.001717327837884252,0.0010203699116574031,2826,1639,Erysipelatoclostridium,0.30000000000000004,Healthy1
0.07229950197492702,0.042955308926489834,1986,1472,Faecalibacterium,0.30000000000000004,Healthy1
0.0010303967027305513,0.0006122905332490664,1504,1246,Haemophilus,0.30000000000000004,Healthy1
0.0012021294865189765,0.0007143047146130478,3174,1970,Lachnoclostridium,0.30000000000000004,Healthy1
0.018890606216726773,0.013363316052210968,1163,1052,Lachnospira,0.30000000000000004,Healthy1
0.0010303967027305513,0.0028946800891974096,1996,1375,Marvinbryantia,0.30000000000000004,Healthy1
0.06594538897475528,0.03918013821886084,2357,1567,Roseburia,0.30000000000000004,Healthy1
0.004980250729864331,0.0029589303128174267,2896,1822,Streptococcus,0.30000000000000004,Healthy1
0.030396702730551263,0.01883989502292558,1731,1301,Subdoligranulum,0.30000000000000004,Healthy1
0.006697578567748583,0.003979242244874192,1832,1405,Veillonella,0.30000000000000004,Healthy1
0.2526189249527735,0.12520731530266516,2274,1386,Akkermansia,0.2,Healthy1
0.015971148892323546,0.005513110011848613,2034,1491,Anaerostipes,0.2,Healthy1
0.4071784303623562,0.1484058275610693,3307,1887,Bacteroides,0.2,Healthy1
0.08535119354284733,0.02870895764418256,3108,1818,Blautia,0.2,Healthy1
0.0072127769191138585,0.007822839010481388,1915,1442,Butyricicoccus,0.2,Healthy1
0.01854714064914992,0.006528759301752794,1187,1056,Dialister,0.2,Healthy1
0.008930104756998111,0.0031205919192655762,2368,1614,Dorea,0.2,Healthy1
0.001717327837884252,0.0006062867401125345,2826,1639,Erysipelatoclostridium,0.2,Healthy1
0.07229950197492702,0.024071169779671258,1986,1472,Faecalibacterium,0.2,Healthy1
0.0010303967027305513,0.0003703855255542526,1504,1246,Haemophilus,0.2,Healthy1
0.0012021294865189765,0.0004192040367781134,3174,1970,Lachnoclostridium,0.2,Healthy1
0.018890606216726773,0.007561782792779604,1163,1052,Lachnospira,0.2,Healthy1
0.0010303967027305513,0.0018915458738120907,1996,1375,Marvinbryantia,0.2,Healthy1
0.06594538897475528,0.022159087132481412,2357,1567,Roseburia,0.2,Healthy1
0.004980250729864331,0.0017238993543918207,2896,1822,Streptococcus,0.2,Healthy1
0.030396702730551263,0.011144827980046219,1731,1301,Subdoligranulum,0.2,Healthy1
0.006697578567748583,0.002340308168391212,1832,1405,Veillonella,0.2,Healthy1
0.2526189249527735,0.13216798639879118,2274,1386,Akkermansia,0.1,Healthy1
0.015971148892323546,0.0013312421028423517,2034,1491,Anaerostipes,0.1,Healthy1
0.4071784303623562,0.03480733775015724,3307,1887,Bacteroides,0.1,Healthy1
0.08535119354284733,0.0070288738682911306,3108,1818,Blautia,0.1,Healthy1
0.0072127769191138585,0.003359690616387785,1915,1442,Butyricicoccus,0.1,Healthy1
0.01854714064914992,0.0015632461458268527,1187,1056,Dialister,0.1,Healthy1
0.008930104756998111,0.0007499194177569264,2368,1614,Dorea,0.1,Healthy1
0.001717327837884252,0.00014615728808066317,2826,1639,Erysipelatoclostridium,0.1,Healthy1
0.07229950197492702,0.006027319441062181,1986,1472,Faecalibacterium,0.1,Healthy1
0.0010303967027305513,8.831551505053828e-05,1504,1246,Haemophilus,0.1,Healthy1
0.0012021294865189765,0.00010163794101559925,3174,1970,Lachnoclostridium,0.1,Healthy1
0.018890606216726773,0.00366691562896875,1163,1052,Lachnospira,0.1,Healthy1
0.0010303967027305513,0.0014531779995086262,1996,1375,Marvinbryantia,0.1,Healthy1
0.06594538897475528,0.005415953245538689,2357,1567,Roseburia,0.1,Healthy1
0.004980250729864331,0.00041460268604019793,2896,1822,Streptococcus,0.1,Healthy1
0.030396702730551263,0.004745642137507334,1731,1301,Subdoligranulum,0.1,Healthy1
0.006697578567748583,0.0005600266977879585,1832,1405,Veillonella,0.1,Healthy1
0.005100182149362477,0.0,1278,1090,Acidaminococcus,,Cancer8
0.001639344262295082,0.0,2445,1643,Actinomyces,,Cancer8
0.0036429872495446266,0.0,2274,1386,Akkermansia,,Cancer8
0.0012750455373406193,138.85027420489683,2650,1613,Alistipes,,Cancer8
0.0007285974499089253,1.7674750552032492e-13,986,922,Anaerofustis,,Cancer8
0.06320582877959927,0.0,2034,1491,Anaerostipes,,Cancer8
0.08706739526411658,0.0,3307,1887,Bacteroides,,Cancer8
0.17595628415300546,0.0,3108,1734,Bifidobacterium,,Cancer8
0.19981785063752278,0.0,3108,1818,Blautia,,Cancer8
0.001639344262295082,0.0,1915,1442,Butyricicoccus,,Cancer8
0.05555555555555555,0.0,1660,1266,Catenibacterium,,Cancer8
0.09854280510018215,0.0,2629,1587,Collinsella,,Cancer8
0.015482695810564663,0.0,1739,1384,Desulfovibrio,,Cancer8
0.022586520947176687,0.0,1187,1056,Dialister,,Cancer8
0.055373406193078324,0.0,2368,1614,Dorea,,Cancer8
0.0023679417122040073,0.0,1214,1061,Eggerthella,,Cancer8
0.0012750455373406193,0.0,2826,1639,Erysipelatoclostridium,,Cancer8
0.020036429872495445,-1.8527401834944612e-12,1986,1472,Faecalibacterium,,Cancer8
0.0020036429872495446,0.0,1207,1105,Flavonifractor,,Cancer8
0.0012750455373406193,0.0,2197,1602,Fusobacterium,,Cancer8
0.000546448087431694,0.0,958,908,Gordonibacter,,Cancer8
0.000546448087431694,0.0,1744,1218,Holdemania,,Cancer8
0.0014571948998178506,0.0,1426,1211,Hungatella,,Cancer8
0.008014571948998178,0.0,1381,1161,Intestinibacter,,Cancer8
0.009836065573770493,0.0,3174,1970,Lachnoclostridium,,Cancer8
0.0014571948998178506,0.0,3241,1907,Lactobacillus,,Cancer8
0.001092896174863388,0.0,1996,1375,Marvinbryantia,,Cancer8
0.07486338797814207,4.214750675123595,1206,1068,Megasphaera,,Cancer8
0.0023679417122040073,0.0,2526,1594,Odoribacter,,Cancer8
0.015846994535519125,0.0,2870,1747,Parabacteroides,,Cancer8
0.00036429872495446266,0.0,1968,1391,Paraprevotella,,Cancer8
0.014207650273224045,0.0,2357,1567,Roseburia,,Cancer8
0.017122040072859744,0.0,2896,1822,Streptococcus,,Cancer8
0.03770491803278689,1.0835776720341528e-13,1731,1301,Subdoligranulum,,Cancer8
0.005100182149362477,2.213545704150032e-07,1278,1090,Acidaminococcus,1.0,Cancer8
0.001639344262295082,1.5164251233010092e-07,2445,1643,Actinomyces,1.0,Cancer8
0.0036429872495446266,9.5496513237361e-09,2274,1386,Akkermansia,1.0,Cancer8
0.0012750455373406193,0.10284792070759954,2650,1613,Alistipes,1.0,Cancer8
0.0007285974499089253,1.332993217722552e-07,986,922,Anaerofustis,1.0,Cancer8
0.06320582877959927,1.2971381374828525e-09,2034,1491,Anaerostipes,1.0,Cancer8
0.08706739526411658,2.1373878430217405e-09,3307,1887,Bacteroides,1.0,Cancer8
0.17595628415300546,4.015609202887735e-09,3108,1734,Bifidobacterium,1.0,Cancer8
0.19981785063752278,1.6588965897681732e-09,3108,1818,Blautia,1.0,Cancer8
0.001639344262295082,3.730873390020093e-08,1915,1442,Butyricicoccus,1.0,Cancer8
0.05555555555555555,2.6059363924416945e-09,1660,1266,Catenibacterium,1.0,Cancer8
0.09854280510018215,9.012741597953249e-10,2629,1587,Collinsella,1.0,Cancer8
0.015482695810564663,8.547459932171266e-09,1739,1384,Desulfovibrio,1.0,Cancer8
0.022586520947176687,1.8170347921648444,1187,1056,Dialister,1.0,Cancer8
0.055373406193078324,1.8445891055797409e-09,2368,1614,Dorea,1.0,Cancer8
0.0023679417122040073,3.4029157869686554e-06,1214,1061,Eggerthella,1.0,Cancer8
0.0012750455373406193,6.199018649030635e-08,2826,1639,Erysipelatoclostridium,1.0,Cancer8
0.020036429872495445,2.75514094328316e-09,1986,1472,Faecalibacterium,1.0,Cancer8
0.0020036429872495446,2.6831677114885915e-08,1207,1105,Flavonifractor,1.0,Cancer8
0.0012750455373406193,8.125580166406442e-08,2197,1602,Fusobacterium,1.0,Cancer8
0.000546448087431694,7.827224344542255e-08,958,908,Gordonibacter,1.0,Cancer8
0.000546448087431694,1.0670144247155756e-07,1744,1218,Holdemania,1.0,Cancer8
0.0014571948998178506,4.066406147287643e-08,1426,1211,Hungatella,1.0,Cancer8
0.008014571948998178,5.024576348316102e-09,1381,1161,Intestinibacter,1.0,Cancer8
0.009836065573770493,7.100011234828035e-09,3174,1970,Lachnoclostridium,1.0,Cancer8
0.0014571948998178506,1.5070749144710556e-08,3241,1907,Lactobacillus,1.0,Cancer8
0.001092896174863388,2.7439203963589217e-08,1996,1375,Marvinbryantia,1.0,Cancer8
0.07486338797814207,6.0234613451423815,1206,1068,Megasphaera,1.0,Cancer8
0.0023679417122040073,0.1904980310781592,2526,1594,Odoribacter,1.0,Cancer8
0.015846994535519125,1.4524334135117987e-08,2870,1747,Parabacteroides,1.0,Cancer8
0.00036429872495446266,0.031527358906357585,1968,1391,Paraprevotella,1.0,Cancer8
0.014207650273224045,3.2970730264672433e-09,2357,1567,Roseburia,1.0,Cancer8
0.017122040072859744,2.055996964087659e-09,2896,1822,Streptococcus,1.0,Cancer8
0.03770491803278689,1.2461816580072726e-09,1731,1301,Subdoligranulum,1.0,Cancer8
0.005100182149362477,0.03527269662773169,1278,1090,Acidaminococcus,0.9,Cancer8
0.001639344262295082,2.519950284043711e-10,2445,1643,Actinomyces,0.9,Cancer8
0.0036429872495446266,2.7665787654362975e-12,2274,1386,Akkermansia,0.9,Cancer8
0.0012750455373406193,0.035296388212768634,2650,1613,Alistipes,0.9,Cancer8
0.0007285974499089253,4.862956610828149e-11,986,922,Anaerofustis,0.9,Cancer8
0.06320582877959927,4.681295936217512e-13,2034,1491,Anaerostipes,0.9,Cancer8
0.08706739526411658,4.246119262894038e-13,3307,1887,Bacteroides,0.9,Cancer8
0.17595628415300546,1.6317468869603011,3108,1734,Bifidobacterium,0.9,Cancer8
0.19981785063752278,1.147228700995649e-13,3108,1818,Blautia,0.9,Cancer8
0.001639344262295082,1.4280118609901412e-11,1915,1442,Butyricicoccus,0.9,Cancer8
0.05555555555555555,2.940935766902896e-13,1660,1266,Catenibacterium,0.9,Cancer8
0.09854280510018215,3.0152620190238597e-13,2629,1587,Collinsella,0.9,Cancer8
0.015482695810564663,5.686766488290882e-12,1739,1384,Desulfovibrio,0.9,Cancer8
0.022586520947176687,0.5753738995484858,1187,1056,Dialister,0.9,Cancer8
0.055373406193078324,6.36273462387121e-13,2368,1614,Dorea,0.9,Cancer8
0.0023679417122040073,0.02049565450954448,1214,1061,Eggerthella,0.9,Cancer8
0.0012750455373406193,2.2846086600315065e-11,2826,1639,Erysipelatoclostridium,0.9,Cancer8
0.020036429872495445,9.038318140413425e-13,1986,1472,Faecalibacterium,0.9,Cancer8
0.0020036429872495446,9.766755431876571e-12,1207,1105,Flavonifractor,0.9,Cancer8
0.0012750455373406193,2.1625318006462419e-10,2197,1602,Fusobacterium,0.9,Cancer8
0.000546448087431694,2.9571363058628306e-11,958,908,Gordonibacter,0.9,Cancer8
0.000546448087431694,3.5590828234804474e-11,1744,1218,Holdemania,0.9,Cancer8
0.0014571948998178506,1.0870463853762594e-11,1426,1211,Hungatella,0.9,Cancer8
0.008014571948998178,1.3640918807716252e-12,1381,1161,Intestinibacter,0.9,Cancer8
0.009836065573770493,2.3062634913504663e-12,3174,1970,Lachnoclostridium,0.9,Cancer8
0.0014571948998178506,5.051052196360728e-12,3241,1907,Lactobacillus,0.9,Cancer8
0.001092896174863388,1.3512518685899922e-11,1996,1375,Marvinbryantia,0.9,Cancer8
0.07486338797814207,1.907228888905165,1206,1068,Megasphaera,0.9,Cancer8
0.0023679417122040073,0.060350468457492396,2526,1594,Odoribacter,0.9,Cancer8
0.015846994535519125,4.9842859725797494e-11,2870,1747,Parabacteroides,0.9,Cancer8
0.00036429872495446266,0.011185825673422396,1968,1391,Paraprevotella,0.9,Cancer8
0.014207650273224045,1.1394391595982243e-12,2357,1567,Roseburia,0.9,Cancer8
0.017122040072859744,8.510748065724314e-13,2896,1822,Streptococcus,0.9,Cancer8
0.03770491803278689,4.411486307445779e-13,1731,1301,Subdoligranulum,0.9,Cancer8
0.005100182149362477,0.03161063950770453,1278,1090,Acidaminococcus,0.8,Cancer8
0.001639344262295082,0.009933467705190385,2445,1643,Actinomyces,0.8,Cancer8
0.0036429872495446266,9.020578118118104e-06,2274,1386,Akkermansia,0.8,Cancer8
0.0012750455373406193,0.01353803430100551,2650,1613,Alistipes,0.8,Cancer8
0.0007285974499089253,0.004143387876221361,986,922,Anaerofustis,0.8,Cancer8
0.06320582877959927,0.12057390890430193,2034,1491,Anaerostipes,0.8,Cancer8
0.08706739526411658,0.34090341016946535,3307,1887,Bacteroides,0.8,Cancer8
0.17595628415300546,1.1050831235515857,3108,1734,Bifidobacterium,0.8,Cancer8
0.19981785063752278,0.3801950102744352,3108,1818,Blautia,0.8,Cancer8
0.001639344262295082,0.004339950241951914,1915,1442,Butyricicoccus,0.8,Cancer8
0.05555555555555555,0.1151294298837938,1660,1266,Catenibacterium,0.8,Cancer8
0.09854280510018215,0.1920360425616805,2629,1587,Collinsella,0.8,Cancer8
0.015482695810564663,0.06519046244558596,1739,1384,Desulfovibrio,0.8,Cancer8
0.022586520947176687,0.1777388617059316,1187,1056,Dialister,0.8,Cancer8
0.055373406193078324,0.09535197140608005,2368,1614,Dorea,0.8,Cancer8
0.0023679417122040073,0.01805323706448009,1214,1061,Eggerthella,0.8,Cancer8
0.0012750455373406193,0.00674939377181281,2826,1639,Erysipelatoclostridium,0.8,Cancer8
0.020036429872495445,0.03227157276455312,1986,1472,Faecalibacterium,0.8,Cancer8
0.0020036429872495446,0.004420624673413241,1207,1105,Flavonifractor,0.8,Cancer8
0.0012750455373406193,0.0069921364476441695,2197,1602,Fusobacterium,0.8,Cancer8
0.000546448087431694,0.002936073133254451,958,908,Gordonibacter,0.8,Cancer8
0.000546448087431694,0.002818735123148882,1744,1218,Holdemania,0.8,Cancer8
0.0014571948998178506,0.004871728049589974,1426,1211,Hungatella,0.8,Cancer8
0.008014571948998178,0.016618981263110236,1381,1161,Intestinibacter,0.8,Cancer8
0.009836065573770493,0.0185553647133022,3174,1970,Lachnoclostridium,0.8,Cancer8
0.0014571948998178506,0.0051498941884200065,3241,1907,Lactobacillus,0.8,Cancer8
0.001092896174863388,0.004493468423676666,1996,1375,Marvinbryantia,0.8,Cancer8
0.07486338797814207,0.5891211683183267,1206,1068,Megasphaera,0.8,Cancer8
0.0023679417122040073,0.020684938399891346,2526,1594,Odoribacter,0.8,Cancer8
0.015846994535519125,0.08126896654237971,2870,1747,Parabacteroides,0.8,Cancer8
0.00036429872495446266,0.0038076550897101556,1968,1391,Paraprevotella,0.8,Cancer8
0.014207650273224045,0.027134585204899073,2357,1567,Roseburia,0.8,Cancer8
0.017122040072859744,0.022905709953936416,2896,1822,Streptococcus,0.8,Cancer8
0.03770491803278689,0.08593030047665705,1731,1301,Subdoligranulum,0.8,Cancer8
0.005100182149362477,0.017333603824775837,1278,1090,Acidaminococcus,0.7000000000000001,Cancer8
0.001639344262295082,0.005725323349802305,2445,1643,Actinomyces,0.7000000000000001,Cancer8
0.0036429872495446266,0.015495468986989808,2274,1386,Akkermansia,0.7000000000000001,Cancer8
0.0012750455373406193,0.004475848892649488,2650,1613,Alistipes,0.7000000000000001,Cancer8
0.0007285974499089253,0.006379510672092805,986,922,Anaerofustis,0.7000000000000001,Cancer8
0.06320582877959927,0.1996047629275657,2034,1491,Anaerostipes,0.7000000000000001,Cancer8
0.08706739526411658,0.2798771161958275,3307,1887,Bacteroides,0.7000000000000001,Cancer8
0.17595628415300546,0.5773203404005836,3108,1734,Bifidobacterium,0.7000000000000001,Cancer8
0.19981785063752278,0.6309944885879555,3108,1818,Blautia,0.7000000000000001,Cancer8
0.001639344262295082,0.007893929879115656,1915,1442,Butyricicoccus,0.7000000000000001,Cancer8
0.05555555555555555,0.1757017761861065,1660,1266,Catenibacterium,0.7000000000000001,Cancer8
0.09854280510018215,0.3113110987412914,2629,1587,Collinsella,0.7000000000000001,Cancer8
0.015482695810564663,0.050265675612143845,1739,1384,Desulfovibrio,0.7000000000000001,Cancer8
0.022586520947176687,0.07521705471173162,1187,1056,Dialister,0.7000000000000001,Cancer8
0.055373406193078324,0.17457967273673639,2368,1614,Dorea,0.7000000000000001,Cancer8
0.0023679417122040073,0.0080624838943631,1214,1061,Eggerthella,0.7000000000000001,Cancer8
0.0012750455373406193,0.004343397399046182,2826,1639,Erysipelatoclostridium,0.7000000000000001,Cancer8
0.020036429872495445,0.06310849894176865,1986,1472,Faecalibacterium,0.7000000000000001,Cancer8
0.0020036429872495446,0.00860705389963232,1207,1105,Flavonifractor,0.7000000000000001,Cancer8
0.0012750455373406193,0.004275573538699971,2197,1602,Fusobacterium,0.7000000000000001,Cancer8
0.000546448087431694,0.00420903348647225,958,908,Gordonibacter,0.7000000000000001,Cancer8
0.000546448087431694,0.004205767962072816,1744,1218,Holdemania,0.7000000000000001,Cancer8
0.0014571948998178506,0.005087559885510003,1426,1211,Hungatella,0.7000000000000001,Cancer8
0.008014571948998178,0.02534878533823927,1381,1161,Intestinibacter,0.7000000000000001,Cancer8
0.009836065573770493,0.03147367431475213,3174,1970,Lachnoclostridium,0.7000000000000001,Cancer8
0.0014571948998178506,0.004760757923503844,3241,1907,Lactobacillus,0.7000000000000001,Cancer8
0.001092896174863388,0.00465076445619349,1996,1375,Marvinbryantia,0.7000000000000001,Cancer8
0.07486338797814207,0.24897756101395893,1206,1068,Megasphaera,0.7000000000000001,Cancer8
0.0023679417122040073,0.0082234370743736,2526,1594,Odoribacter,0.7000000000000001,Cancer8
0.015846994535519125,0.05154559683246624,2870,1747,Parabacteroides,0.7000000000000001,Cancer8
0.00036429872495446266,0.0013401355021066313,1968,1391,Paraprevotella,0.7000000000000001,Cancer8
0.014207650273224045,0.044870988131392335,2357,1567,Roseburia,0.7000000000000001,Cancer8
0.017122040072859744,0.053798301360193555,2896,1822,Streptococcus,0.7000000000000001,Cancer8
0.03770491803278689,0.11946591526415969,1731,1301,Subdoligranulum,0.7000000000000001,Cancer8
0.005100182149362477,0.01402202220643726,1278,1090,Acidaminococcus,0.6,Cancer8
0.001639344262295082,0.004507098148965596,2445,1643,Actinomyces,0.6,Cancer8
0.0036429872495446266,0.0146060756562398,2274,1386,Akkermansia,0.6,Cancer8
0.0012750455373406193,0.00350553350473051,2650,1613,Alistipes,0.6,Cancer8
0.0007285974499089253,0.008468147648179058,986,922,Anaerofustis,0.6,Cancer8
0.06320582877959927,0.1737727749103057,2034,1491,Anaerostipes,0.6,Cancer8
0.08706739526411658,0.23937572480227334,3307,1887,Bacteroides,0.6,Cancer8
0.17595628415300546,0.4837593244091965,3108,1734,Bifidobacterium,0.6,Cancer8
0.19981785063752278,0.549362200258544,3108,1818,Blautia,0.6,Cancer8
0.001639344262295082,0.008116627980765246,1915,1442,Butyricicoccus,0.6,Cancer8
0.05555555555555555,0.1527397566078198,1660,1266,Catenibacterium,0.6,Cancer8
0.09854280510018215,0.2709252258886078,2629,1587,Collinsella,0.6,Cancer8
0.015482695810564663,0.042566829913753275,1739,1384,Desulfovibrio,0.6,Cancer8
0.022586520947176687,0.06209750494432098,1187,1056,Dialister,0.6,Cancer8
0.055373406193078324,0.15223900608546945,2368,1614,Dorea,0.6,Cancer8
0.0023679417122040073,0.0065102360485627415,1214,1061,Eggerthella,0.6,Cancer8
0.0012750455373406193,0.003505533455529232,2826,1639,Erysipelatoclostridium,0.6,Cancer8
0.020036429872495445,0.05508649682334375,1986,1472,Faecalibacterium,0.6,Cancer8
0.0020036429872495446,0.008826030881797342,1207,1105,Flavonifractor,0.6,Cancer8
0.0012750455373406193,0.0035055322390270733,2197,1602,Fusobacterium,0.6,Cancer8
0.000546448087431694,0.003935149293273732,958,908,Gordonibacter,0.6,Cancer8
0.000546448087431694,0.0038138081001241604,1744,1218,Holdemania,0.6,Cancer8
0.0014571948998178506,0.0040063156012581135,1426,1211,Hungatella,0.6,Cancer8
0.008014571948998178,0.022034843774505097,1381,1161,Intestinibacter,0.6,Cancer8
0.009836065573770493,0.02704246135429728,3174,1970,Lachnoclostridium,0.6,Cancer8
0.0014571948998178506,0.004006314731699678,3241,1907,Lactobacillus,0.6,Cancer8
0.001092896174863388,0.004403540603060018,1996,1375,Marvinbryantia,0.6,Cancer8
0.07486338797814207,0.20582312525523527,1206,1068,Megasphaera,0.6,Cancer8
0.0023679417122040073,0.006510236729678963,2526,1594,Odoribacter,0.6,Cancer8
0.015846994535519125,0.04356840694280063,2870,1747,Parabacteroides,0.6,Cancer8
0.00036429872495446266,0.001001698845049523,1968,1391,Paraprevotella,0.6,Cancer8
0.014207650273224045,0.03906133799873654,2357,1567,Roseburia,0.6,Cancer8
0.017122040072859744,0.04707390881706812,2896,1822,Streptococcus,0.6,Cancer8
0.03770491803278689,0.1036627444181314,1731,1301,Subdoligranulum,0.6,Cancer8
0.005100182149362477,0.01168429689120718,1278,1090,Acidaminococcus,0.5,Cancer8
0.001639344262295082,0.003755666850596284,2445,1643,Actinomyces,0.5,Cancer8
0.0036429872495446266,0.012918151116986585,2274,1386,Akkermansia,0.5,Cancer8
0.0012750455373406193,0.002921074227244149,2650,1613,Alistipes,0.5,Cancer8
0.0007285974499089253,0.00973843977611544,986,922,Anaerofustis,0.5,Cancer8
0.06320582877959927,0.1448018219341109,2034,1491,Anaerostipes,0.5,Cancer8
0.08706739526411658,0.1994676394480979,3307,1887,Bacteroides,0.5,Cancer8
0.17595628415300546,0.4031082419547308,3108,1734,Bifidobacterium,0.5,Cancer8
0.19981785063752278,0.45777405946108324,3108,1818,Blautia,0.5,Cancer8
0.001639344262295082,0.00954424418702159,1915,1442,Butyricicoccus,0.5,Cancer8
0.05555555555555555,0.12727537669054617,1660,1266,Catenibacterium,0.5,Cancer8
0.09854280510018215,0.2257573073486861,2629,1587,Collinsella,0.5,Cancer8
0.015482695810564663,0.03547018693482234,1739,1384,Desulfovibrio,0.5,Cancer8
0.022586520947176687,0.05174474330936593,1187,1056,Dialister,0.5,Cancer8
0.055373406193078324,0.12685808030936385,2368,1614,Dorea,0.5,Cancer8
0.0023679417122040073,0.005424852139676917,1214,1061,Eggerthella,0.5,Cancer8
0.0012750455373406193,0.0029210742113037996,2826,1639,Erysipelatoclostridium,0.5,Cancer8
0.020036429872495445,0.04590259484774526,1986,1472,Faecalibacterium,0.5,Cancer8
0.0020036429872495446,0.009228657038765192,1207,1105,Flavonifractor,0.5,Cancer8
0.0012750455373406193,0.0029210742114585088,2197,1602,Fusobacterium,0.5,Cancer8
0.000546448087431694,0.004019565638528264,958,908,Gordonibacter,0.5,Cancer8
0.000546448087431694,0.00427856533645958,1744,1218,Holdemania,0.5,Cancer8
0.0014571948998178506,0.003338370522027734,1426,1211,Hungatella,0.5,Cancer8
0.008014571948998178,0.01838882843877602,1381,1161,Intestinibacter,0.5,Cancer8
0.009836065573770493,0.022534001106968442,3174,1970,Lachnoclostridium,0.5,Cancer8
0.0014571948998178506,0.003338370539163607,3241,1907,Lactobacillus,0.5,Cancer8
0.001092896174863388,0.004365089454432071,1996,1375,Marvinbryantia,0.5,Cancer8
0.07486338797814207,0.17150878622105054,1206,1068,Megasphaera,0.5,Cancer8
0.0023679417122040073,0.0054248521176428486,2526,1594,Odoribacter,0.5,Cancer8
0.015846994535519125,0.036304779575225,2870,1747,Parabacteroides,0.5,Cancer8
0.00036429872495446266,0.0008345926281048148,1968,1391,Paraprevotella,0.5,Cancer8
0.014207650273224045,0.032549112706037144,2357,1567,Roseburia,0.5,Cancer8
0.017122040072859744,0.03922585377859123,2896,1822,Streptococcus,0.5,Cancer8
0.03770491803278689,0.08638033758019362,1731,1301,Subdoligranulum,0.5,Cancer8
0.005100182149362477,0.009345730685028017,1278,1090,Acidaminococcus,0.4,Cancer8
0.001639344262295082,0.00300408086887575,2445,1643,Actinomyces,0.4,Cancer8
0.0036429872495446266,0.014219893771349867,2274,1386,Akkermansia,0.4,Cancer8
0.0012750455373406193,0.0023365713455147366,2650,1613,Alistipes,0.4,Cancer8
0.0007285974499089253,0.007872958843867283,986,922,Anaerofustis,0.4,Cancer8
0.06320582877959927,0.11582008455563654,2034,1491,Anaerostipes,0.4,Cancer8
0.08706739526411658,0.15954464170089067,3307,1887,Bacteroides,0.4,Cancer8
0.17595628415300546,0.32242702298142745,3108,1734,Bifidobacterium,0.4,Cancer8
0.19981785063752278,0.3661515318978016,3108,1818,Blautia,0.4,Cancer8
0.001639344262295082,0.009557604162644171,1915,1442,Butyricicoccus,0.4,Cancer8
0.05555555555555555,0.10180159090421786,1660,1266,Catenibacterium,0.4,Cancer8
0.09854280510018215,0.18057248271608423,2629,1587,Collinsella,0.4,Cancer8
0.015482695810564663,0.028370917196230538,1739,1384,Desulfovibrio,0.4,Cancer8
0.022586520947176687,0.041388167361636564,1187,1056,Dialister,0.4,Cancer8
0.055373406193078324,0.10146774806274764,2368,1614,Dorea,0.4,Cancer8
0.0023679417122040073,0.0043391416762311626,1214,1061,Eggerthella,0.4,Cancer8
0.0012750455373406193,0.0023365712100571014,2826,1639,Erysipelatoclostridium,0.4,Cancer8
0.020036429872495445,0.03671531040586655,1986,1472,Faecalibacterium,0.4,Cancer8
0.0020036429872495446,0.01095836738631389,1207,1105,Flavonifractor,0.4,Cancer8
0.0012750455373406193,0.0023365693315510055,2197,1602,Fusobacterium,0.4,Cancer8
0.000546448087431694,0.004537195767338931,958,908,Gordonibacter,0.4,Cancer8
0.000546448087431694,0.004593738149972052,1744,1218,Holdemania,0.4,Cancer8
0.0014571948998178506,0.0026703238852500556,1426,1211,Hungatella,0.4,Cancer8
0.008014571948998178,0.015769106894769448,1381,1161,Intestinibacter,0.4,Cancer8
0.009836065573770493,0.018023882042985877,3174,1970,Lachnoclostridium,0.4,Cancer8
0.0014571948998178506,0.0026703224211576822,3241,1907,Lactobacillus,0.4,Cancer8
0.001092896174863388,0.005300599480149713,1996,1375,Marvinbryantia,0.4,Cancer8
0.07486338797814207,0.1371817756211516,1206,1068,Megasphaera,0.4,Cancer8
0.0023679417122040073,0.004339142764714297,2526,1594,Odoribacter,0.4,Cancer8
